customer_id,customer_name,region,age,income
79843,Billy Rios,South,61,83880
79850,Veronica Howe MD,South,39,112257
79852,Nancy Brewer,East,38,69538
79854,Ralph Ward,East,59,68324
79857,Christina Cuevas,West,36,30684
79858,Kristin Hill,North,56,55755
79860,Dawn Wang,East,31,87765
79862,Kimberly Nash,West,18,84566
79863,Rebecca Williamson,North,51,57457
79864,Russell Lewis,West,25,61135
79865,Glenda Alexander,West,20,107275
79867,Joseph Ellis,North,70,81535
79869,Peter Davis,South,63,88834
79871,Anna Webb,North,44,118222
79872,Mary Andersen,West,58,77037
79876,Richard Young,East,57,83831
79878,Audrey Mcgee,East,39,64614
79879,Matthew Goodman,North,26,100101
79881,Toni Cervantes,South,33,59298
79882,Bonnie Arnold,North,34,102681
79883,Jamie Walls,North,21,75925
79884,James Mueller,South,45,49194
79889,Douglas Wright,North,43,113125
79890,Denise Camacho,North,53,107856
79891,Sean Cox,North,70,43393
79892,Ethan Tran,West,39,71012
79893,Mark Rhodes,West,29,104938
79896,Frank Reilly,South,25,34031
79898,Holly Harris,North,61,47520
79899,Jerry Larsen,North,21,52169
79900,Victor Hall,South,36,106315
79901,Tami Erickson,East,43,31574
79902,Jodi Nielsen,North,27,90019
79904,Julia White,North,56,69133
79905,Jeffrey Mcneil,West,22,90392
79912,Maria Stuart,North,33,47730
79913,Walter Rodriguez,East,32,33339
79914,Joyce Rivera,West,36,43356
79918,Luis Wilson,South,33,45284
79919,Jessica Benson,East,69,75830
79921,Jon Reese,West,68,75559
79922,Karen Lozano,North,70,92587
79923,Brandon Kelly,South,18,71830
79925,Kyle Davidson,East,27,75559
79928,Bryan Wu,West,29,119554
79930,Jason Herman,East,33,111385
79931,Brian Welch,South,63,33968
79933,Cheryl Chavez,South,56,88981
79934,Gary Howe,West,41,84677
79935,Amanda Oneal,West,59,112757
79936,Dr. Cameron Robinson,East,18,42005
79937,Jeanette Moore,East,25,98419
79938,Natalie Hall,East,29,61256
79942,James Soto,North,54,33504
79944,Brian Ashley,South,31,116271
79945,Scott Buck,South,23,57768
79946,Gabriella West,East,28,103714
79948,Alexandra Evans,East,51,92747
79949,Matthew Dunn,North,30,54847
79950,Tracey Carlson,West,60,57621
79951,Alexander Buchanan,North,41,107320
79952,Sonya Edwards,East,42,76065
79954,Grant Hernandez,West,20,35260
79956,Nicole Schwartz,South,31,114439
79959,Evelyn Parker,East,40,105062
79960,Morgan Hernandez,East,45,32519
79962,Jerry Sutton,East,70,63536
79963,Tina Phillips,West,26,32856
79965,Marc Rodriguez,North,54,93990
79966,Samantha Cross,North,50,32884
79967,William Shields,North,31,97241
79969,Amy Mcgee,West,28,97357
79970,Lisa Bernard,East,35,111630
79971,Chad Curry,North,53,86603
79972,Hannah Walters,North,18,84722
79973,Thomas Davenport,East,28,53601
79974,Taylor Ramos,East,68,116190
79975,Terry Odonnell,North,64,111942
79976,Deborah Marsh,East,27,56780
79977,Dan Anderson,West,30,43122
79978,Melissa Roth,West,50,57871
79981,Melinda Ingram,West,46,113386
79982,Dillon Hudson,South,41,34155
79983,Luke Medina,West,29,46278
79987,Monique Coleman,South,23,102687
79990,Krystal Ferguson,East,59,40222
79991,Tyler Kirk,East,52,106031
79993,Angel Smith,West,34,99947
79995,Martha Singleton,East,42,59530
79996,Jason Dorsey,East,31,71221
79998,Stacey Chaney,West,23,65096
79999,Eric Fuller,West,53,110627
80001,Jamie Hendricks,West,61,87713
80003,Jaime Jackson,South,46,35284
80004,Lucas Johnson,South,24,65945
80005,Brandon Hardy,South,46,79894
80006,Kristina Casey,North,52,71283
80007,Theresa Spencer,South,26,69268
80008,Jeanette Gutierrez,West,24,37035
80010,Crystal Wagner,South,41,64873
80011,Kaitlin Kirby DVM,East,68,112002
80012,Desiree Bailey,West,36,59981
80013,Matthew Banks,South,18,107289
80014,Mallory Wells,North,49,85020
80015,Whitney Payne,North,69,56289
80016,Earl Ross,West,54,81341
80017,Mary Chase,West,32,39214
80020,Eric Jimenez,West,23,68863
80021,Jeffrey Day,North,60,44359
80022,Rhonda Randall,West,47,39062
80023,Kimberly Fox,East,42,66739
80026,Scott Orozco,West,28,109657
80027,Shawn Mcclain,North,26,76772
80028,Ann Duncan,East,42,87737
80031,Theresa Daugherty,South,59,83854
80033,Mr. John Jones,East,20,95276
80034,Brett Bray,South,30,65701
80036,Paul English,West,68,101267
80037,Melissa Vasquez,South,36,78665
80038,Matthew Mora,West,53,56920
80039,Jerome Villarreal,West,62,41164
80043,Brittany Moran,East,37,71060
80045,Ronald Reyes,South,55,41537
80046,Patricia Huynh,South,41,118525
80047,Hailey Levy,West,65,89016
80049,Mrs. Jasmine Dillon MD,North,50,79147
80051,Jon Barrett,South,25,94128
80052,Nathaniel Ferguson,East,29,51608
80053,Barry Chandler,West,55,119007
80054,Scott Reilly,West,50,91292
80056,Aaron Marsh,South,64,88513
80058,William Weaver,West,67,92709
80059,Victoria Calhoun,West,70,39598
80060,Debbie Castillo,West,67,80525
80061,Keith Mcgee,North,45,105877
80063,Sharon Vargas,North,54,90450
80065,Kenneth Casey,North,24,51056
80066,Timothy Brooks DDS,East,70,54279
80067,Tyler Hardin,South,27,112455
80071,Lauren Hansen,North,59,56175
80072,Mr. Matthew Garcia,North,37,77248
80073,Sharon Pittman,South,59,113909
80075,Nicole Leonard,North,34,33669
80076,Samantha Reynolds,West,28,46472
80077,Katelyn Price,West,23,45239
80078,Autumn Garrison,South,66,87823
80081,Ronald Cooke,North,42,58183
80085,Mark Brooks,West,65,35551
80087,Glenn Coleman,West,22,93663
80088,Ryan Wang,West,30,86197
80089,Paul Shea,South,57,75894
80091,Kimberly Briggs,West,32,50664
80094,Whitney Leonard,East,26,87062
80096,Brett Cannon,West,33,99242
80097,Madison Downs,South,47,91521
80098,Jennifer Santiago,South,40,57707
80101,Carol Jordan,North,26,55258
80102,Oscar Cruz,South,39,105591
80103,Melissa Boone DDS,East,46,109853
80104,Tricia Allen,West,54,117692
80105,Alicia Olson,West,53,103321
80110,Ethan Travis,South,58,83440
80111,Mr. Connor Sparks,North,69,38985
80112,Wanda Barry,South,29,46460
80113,Mitchell Castro,West,50,40800
80115,Lynn Douglas,East,42,54245
80116,Sarah Curry,South,55,84233
80117,Mrs. Jessica Moore,South,24,90032
80119,Billy Levy,North,23,106044
80120,Beth Drake,North,21,32757
80121,Shawn Maynard,West,56,78699
80124,Sydney Wilson,North,46,39004
80126,Rhonda Wells,West,44,49084
80127,Alicia Rocha,West,40,109637
80129,Chad Mckinney,West,36,42106
80135,Lauren Compton,East,57,70896
80136,Paige Marks MD,South,20,74796
80138,Jennifer Zavala,East,55,49624
80140,Donna Whitaker,West,64,111851
80141,Michele Nicholson,East,42,85055
80142,Julie Rosales,West,53,99874
80143,Patrick Rose,North,24,66793
80145,Austin Holder,East,51,84106
80146,William Morse,West,21,74399
80147,Lisa Bridges,South,63,96989
80148,Dana Roy,North,50,95018
80149,Becky Osborne,West,46,66418
80150,Jesse Haney,South,68,78294
80156,Corey Wagner,West,69,89145
80158,Holly Gomez,East,46,112803
80160,Timothy Cohen,South,58,36308
80162,Stacey Waller,East,28,78140
80163,Gregg Walker,North,66,53787
80165,Amanda Patterson,West,39,94040
80166,Jeffery Hughes,South,44,41446
80167,Robert Hopkins,North,61,71863
80168,Martha Brown,East,25,73420
80171,Jennifer Nicholson,North,53,66506
80172,Denise Walls,West,56,92630
80173,Hannah Barber,West,38,30868
80174,Shawn Beasley,North,35,107553
80176,Robert Haas,South,46,93393
80177,Anna Rich DDS,South,68,59598
80178,Shannon Rice,South,35,31728
80179,Craig Johnston,South,28,64650
80180,Samantha Meyer,South,67,79358
80181,Jamie Price,East,64,105696
80182,Zachary Browning,West,69,102066
80183,Christine Carson,North,43,111488
80185,Darrell Hanson,South,64,73936
80188,David Crane,North,32,107664
80189,Anna Rivera,North,39,71625
80190,Sarah Kelley,North,52,105295
80193,Jack Roberts,East,44,78228
80194,Colin Cabrera,East,45,102362
80195,Haley Molina,South,42,110981
80196,Brandy Lopez,North,53,118475
80200,Stephen Solomon,North,20,90927
80201,Gregory Williamson,East,55,41166
80203,Greg Jones,South,45,87550
80204,Johnny Briggs,East,19,55033
80205,Sean Goodman MD,North,26,71544
80206,Charles Wheeler,South,18,75011
80208,Donald Townsend,West,36,87897
80209,Madison Lee,East,42,48265
80210,Ashley Rojas,South,47,71778
80211,Abigail Allen,South,28,41844
80212,Cheryl Powers,South,19,85384
80213,Dawn Wiggins,South,42,93949
80215,Nathan Silva Jr.,South,19,62007
80216,Theresa Cummings,West,65,63044
80217,Allen Smith,South,43,86736
80220,Ronald Sanchez,North,43,72414
80221,Jeff Campbell,South,38,103212
80222,Lisa Rose,North,27,49454
80224,Jacob Meyer,East,67,55301
80225,Amanda Fletcher,South,36,109148
80226,Jeremy Winters DVM,East,60,67315
80227,Shannon Burke,West,53,33867
80228,Miguel Jenkins,South,61,50302
80229,Joseph Martin MD,East,21,112416
80230,Chris Reyes,West,68,108169
80231,Tamara Hess,South,67,44885
80232,Paul King,East,30,93038
80233,Bobby Davis,South,50,46886
80239,Shannon Mccarthy,North,24,107161
80240,Jeanette Davidson,North,42,81641
80241,Darryl Pope,West,59,38311
80242,Frank Lewis,North,42,76629
80243,Mario Hurst,South,63,112167
80244,Stacy Sherman,North,36,38420
80249,Dean Nelson IV,West,64,82122
80250,Stacy Stone,West,23,89735
80251,Sean Mcdaniel,West,22,80154
80254,Victoria Meyer,West,69,66907
80257,Johnny Curtis,North,36,71551
80260,Elizabeth Torres,South,24,42158
80261,Kristen Adkins,South,68,116237
80262,Jesse Santos,East,24,118880
80263,Dr. John Rodriguez,North,59,44175
80265,Craig Mosley,North,56,109160
80266,Jade Andrews,West,66,63841
80270,Dana Garrett,North,60,109207
80271,Ryan Crane,North,43,95686
80273,Cody Mcdonald,South,30,53410
80275,Megan Carter,East,62,40519
80276,Hannah Robles,North,41,117590
80277,Barry Jones,North,24,116378
80278,Louis Perkins,East,53,91472
80279,Dr. David Nguyen DVM,North,42,81034
80280,Nicole Wilkerson,East,66,90099
80281,Kayla Carroll,East,69,90175
80282,Lauren Simpson,West,48,100208
80284,Karen Burch,East,39,65217
80285,Joshua Perez,South,61,59120
80286,Stephen Rosales,North,53,75999
80287,April Reed,South,23,104864
80288,Chad Montes,West,55,61935
80289,Kelly Murphy,North,39,51502
80290,Antonio Sanders,West,44,51656
80291,Lisa Gibson,West,57,81437
80293,Jennifer Wilcox MD,East,43,100649
80294,Diana Pacheco,North,28,39886
80295,Caitlin Duke,North,34,102293
80297,Hannah Douglas,South,65,72164
80298,Brandon Graves,South,20,45456
80299,Rachel Castro,South,22,50590
80300,Garrett Hernandez,North,25,55899
80301,Jacqueline Bryan,North,43,66862
80302,Shelley Barnes,East,57,83860
80304,Keith Nash,South,30,33678
80307,Ronald Woodard,North,45,109014
80308,Nichole Moore,East,34,117177
80312,Shawn Wilson,East,30,53726
80313,Jacob Cohen,West,40,113660
80314,Brandon Clarke,North,18,43986
80315,Linda Caldwell,South,28,68220
80316,Cynthia Bradshaw,West,44,76768
80317,Catherine Price,East,62,103362
80318,Tracie Thompson,East,65,35922
80319,Jennifer Kaufman,East,68,103216
80320,Makayla Mckinney,South,43,65612
80321,Shannon Stewart,West,63,75765
80322,Kristopher Peters,West,53,60840
80324,Nicole Alvarez,East,34,103142
80327,Jennifer Little,North,22,73602
80329,Susan Ross,East,34,111012
80333,Ana Francis,North,61,68844
80334,Adam Savage,West,24,61816
80335,Joshua Harmon,South,59,43841
80336,Shelby Cole,West,57,119569
80337,Aaron Leon,North,64,43677
80339,Alec Lee,East,43,38016
80340,Bonnie Sherman,North,29,118925
80341,Noah Lee,East,63,115350
80343,Russell Jones,North,65,53195
80344,Brandon King,East,48,85490
80345,Mckenzie Mercado,North,41,106999
80346,Christina Levy,East,41,110917
80349,Ashley Houston MD,South,67,117564
80352,Christopher Lawson,West,55,68337
80353,Eric Mccarty,North,24,77093
80354,Dalton Blake,South,52,60793
80355,Christina Spencer,North,53,105856
80356,Audrey Martin,South,50,59735
80359,Jesse Garcia,West,53,52697
80360,Barbara Salazar,South,55,45288
80361,Erika Pierce,South,45,112405
80362,Tonya Campbell,North,45,119771
80364,Miss Sara Carter,West,27,46927
80365,Brandon Butler,South,52,100180
80366,Ashley Barr,North,60,58151
80367,Amber Harrell,West,51,93692
80368,Jessica Barnes,West,26,61908
80369,Joshua Dickerson,West,23,33405
80373,Paul Savage,West,64,72855
80375,Melissa Crosby,North,36,76319
80376,Michelle Villarreal,South,36,72242
80377,Troy Campos,West,65,105929
80378,Javier Mckay,North,21,62108
80379,Olivia Peck,South,62,95939
80381,Anna Haynes,East,36,95582
80382,Connie Mckenzie,East,55,80863
80384,Amy Blevins,South,25,87504
80385,Barbara Delgado,South,27,75062
80386,Megan Hopkins,West,37,44611
80387,Austin Blackburn,East,35,109616
80388,Jaime Vance,West,57,106282
80390,Fernando Robinson,West,21,50922
80391,Shannon Lucas,East,35,86847
80392,Ms. Megan Simpson MD,East,20,85835
80393,Nicholas Howard,South,19,49558
80394,Tina Allen,South,44,101490
80395,Jessica Delgado,East,38,36267
80398,Deanna Abbott,West,46,39453
80403,Taylor Preston,West,24,58169
80404,Mr. Lance Ramirez,North,43,73783
80405,Manuel Johnson,East,20,97340
80407,Pamela Chaney,North,53,69670
80408,Laurie Vaughan,East,68,42293
80409,Manuel Garcia,East,63,69790
80410,Monique Payne,West,21,57471
80412,Antonio Nelson,East,30,108969
80413,Elizabeth Gallagher,East,36,90247
80415,Deborah Pierce,East,65,55032
80418,Laura Roach,West,64,71798
80419,Julia Mueller,West,53,46801
80420,Madeline Oconnell,South,33,56983
80421,Matthew Wyatt,South,70,93405
80422,James Tyler,East,64,115508
80423,Brian Wood,South,52,77523
80424,Valerie Young,South,18,97713
80425,Mark Ballard,North,31,94794
80429,Stacey Brown,East,59,109776
80432,Phillip Wolfe,East,40,112835
80433,Steven Bishop,South,48,36674
80434,Kathleen Duncan,South,58,108477
80437,Alexandria Avila,North,51,65510
80438,Donald Mckee,South,42,66852
80439,Kristine Anderson,East,44,112922
80440,Deanna Farrell,South,64,47173
80441,Lacey Lopez,West,40,82192
80442,Scott Rich,West,33,69938
80444,Kim Hawkins,South,25,85465
80445,Holly Bowman,North,39,73869
80446,Rose Fuller,South,67,118796
80448,Christine Rosario,South,40,46100
80451,Virginia Wilson,North,30,113409
80452,Kristopher Simon,South,63,84794
80453,Christopher Monroe,West,54,111644
80454,William Torres,South,53,96642
80456,Heather Woodward,South,59,46262
80461,Perry Bailey,South,18,117863
80462,Amanda Lee,South,54,99882
80463,Jasmine Eaton,South,68,36989
80465,Diane Lang,South,19,49408
80467,Anita Ross,North,47,40157
80471,Vanessa Kennedy,North,65,58671
80472,Krystal Blake,South,37,93309
80474,Shannon Hernandez,West,58,119935
80476,Amber Jacobs,South,54,115825
80478,Joyce Case,East,56,73823
80479,Grace Beck,North,26,76921
80481,Brittany Roberts,South,25,59402
80482,Dennis Lyons,East,31,95565
80484,Barbara Munoz,West,43,73757
80486,Jane Williams,West,55,110081
80487,Ryan Benson,North,36,110954
80488,Vincent Trevino,West,40,35765
80489,Rodney Dawson,South,39,117669
80490,Patricia Rogers,North,56,47516
80492,Ian Erickson,North,60,71790
80494,Renee Lee MD,South,60,105806
80495,Mary Mckee,West,49,41442
80496,Anthony Flores,West,62,74269
80497,Chase Johnson,South,61,71750
80498,Steven Klein,South,57,82938
80499,Nicole English,North,69,86270
80500,Justin Levy,West,27,42299
80501,Debra Williams DDS,West,60,118465
80503,Adam Grimes,South,22,81167
80505,Blake Trujillo,East,47,105496
80506,Isaac Osborne,West,48,57246
80507,Carol Stevenson,South,30,109157
80509,Veronica Dougherty,West,29,30826
80510,Brittney Mcmillan,East,34,68777
80511,Anthony Anthony,East,33,86685
80513,Marcia Huffman,East,67,63339
80514,Melanie Mercado,North,40,107905
80515,Darin Lynch,South,31,107243
80517,Alyssa Hardy,West,57,40825
80519,Christina Mann,South,21,53606
80520,Rachel Mueller,South,40,51979
80521,Jeremy Shea,North,37,71707
80523,Mr. Billy Davis,East,57,71712
80525,Mark Alvarez,West,18,40896
80526,Melissa Garrett,West,64,64227
80527,Justin Hayden,North,52,104638
80528,Natalie Rogers,South,32,91255
80530,Amy Griffith,South,64,69990
80531,Christian Lozano,North,42,39437
80532,Alec Lopez,South,61,89334
80534,Traci Potter MD,North,26,48415
80535,Melinda Moran,West,62,100642
80536,Tammy Hernandez,East,26,116332
80537,David Briggs,West,37,37097
80538,Annette Wright,East,20,68840
80539,Matthew Porter,South,67,116015
80541,David Cuevas,East,23,68985
80545,Travis Fisher,North,69,56777
80549,Shelia Reynolds,West,56,31176
80550,Marc Fuentes,East,23,115997
80552,Emily Hunt,South,59,98490
80553,Deborah Hayes,East,18,82367
80555,Courtney Gomez,West,18,92171
80556,Lauren Reed,North,36,51701
80557,Kendra Terry,North,32,63965
80558,Bryan Armstrong,South,38,53041
80559,Miguel Roberts,East,35,104240
80561,Jeremy Powell,East,46,37989
80562,Steven Romero,West,56,70932
80563,Susan Jimenez,North,65,78965
80565,Hannah Gibson,North,50,81276
80567,Sydney Howard,East,60,45473
80569,Bradley Ross,West,20,75531
80570,Susan Ellis,East,65,86884
80574,Erica Bennett,North,46,62291
80575,Dr. Kimberly Love MD,South,31,102793
80577,Randall Yates,East,51,115530
80579,Veronica Brooks,East,49,118843
80581,Michael Barker,North,33,34444
80583,Bonnie Robinson,East,69,84925
80584,Cody Jordan,East,69,48598
80585,Yolanda Romero,West,48,82849
80587,Anna Martinez,West,24,93345
80588,Donna Blake,South,66,55801
80590,Anthony Barnes,West,27,90682
80591,Crystal Silva,East,35,88159
80592,Jordan Baxter,North,61,71400
80593,Deborah Thomas MD,South,38,84337
80594,Benjamin Nichols,South,40,74378
80595,Dr. Alyssa Flores,North,64,36995
80596,George Collins,West,60,39037
80597,William Mendoza,West,24,49615
80598,John Ramos,South,31,90344
80599,Jeffery Howell,West,70,69893
80600,Yvette Madden,East,68,71569
80601,Victoria Barrett,South,19,119222
80603,Joshua Stanley,East,29,60822
80604,Dustin Trevino,North,45,35397
80605,Carlos Robinson,South,29,43143
80608,Mr. Kevin Vaughn,East,58,79323
80609,Patricia Turner,West,51,112901
80610,Mary Watkins,East,51,34370
80612,Brian Bennett,East,43,39863
80613,Lori Garcia,West,26,107746
80616,Cynthia Holt,South,55,47717
80617,Nicole Conner,North,20,111276
80620,Shelley Clark,North,66,117275
80621,Anita Best,South,47,113662
80623,Judy Kelley,East,59,98853
80625,Mr. Ronald Spencer,East,59,56841
80627,Elizabeth Zimmerman,West,24,60879
80628,Michael Fitzpatrick,South,55,51451
80629,Anthony Schultz,East,18,36060
80630,Daniel Hopkins,South,52,59085
80633,Christopher Petersen,West,35,119528
80634,Brenda Pena,East,23,103774
80635,Holly Arroyo,West,52,50755
80636,Marcus Fowler,East,24,90581
80638,Nicholas Novak,North,52,90687
80639,Erika Harris,North,26,36661
80640,Brandi Jackson,North,35,90958
80641,Chris Moore,South,26,73774
80645,Lynn Martin,North,18,52570
80647,Robert Hernandez Jr.,North,69,118952
80648,Edwin Frost,West,65,77278
80650,Isaac Perez,East,61,90165
80651,Keith Clark,North,55,117653
80652,Carl Dominguez,North,49,80742
80653,William Dunlap,East,20,59473
80656,Russell Lamb,East,57,78595
80657,Denise Sanders,North,36,70423
80658,Rebekah Carpenter,South,26,119007
80659,Melanie Escobar,West,28,100306
80661,Stephanie Blankenship,North,55,61657
80663,Mallory Butler,East,42,44515
80665,Angela Neal,North,22,30550
80667,Dominique Campbell,South,67,78069
80668,Cindy Fuller,West,49,116930
80670,Vincent Ramirez,West,22,95276
80672,Sergio Gonzalez,West,48,74568
80673,Michael Griffith,East,59,78162
80674,Laura Matthews,North,28,50258
80676,Elizabeth Stephenson,East,42,71181
80680,Mikayla Vargas,North,32,48524
80681,Renee Alexander,East,19,50365
80683,Tiffany Peterson,West,56,77115
80687,Kristin Turner,North,59,112346
80690,William Cochran,North,20,116632
80691,Michelle Padilla,East,30,51762
80693,Dana Silva,West,27,90231
80694,John Schneider,South,26,48041
80695,Henry Jordan,East,48,68288
80696,Scott Hobbs,North,41,74208
80697,Emily Myers,North,39,36326
80699,Jared Hobbs,North,61,118373
80702,Sonya Hicks,West,63,114239
80704,Dillon Livingston,East,56,89143
80705,Katie Hudson,North,59,79372
80707,Kent Johnson,West,54,40113
80708,Alexandria Lam,South,41,51964
80710,Jamie Henry,South,31,91294
80711,Alexandria Cooper,South,48,113313
80712,Sarah Taylor,North,61,111338
80714,Donna Guerrero,North,66,115661
80715,Heather Ward,South,65,61213
80716,Laurie Morton,East,29,34171
80718,Kayla Porter,South,37,99393
80719,Rachael Chapman,East,31,84431
80721,Edward Collins,East,41,84050
80723,Jose Hardy,South,22,36018
80724,Edgar Perry,South,50,42356
80726,Samuel Bridges,West,21,103331
80727,Kayla Hamilton,East,55,54881
80728,Bryan Scott,West,39,35242
80729,Lori Chen,West,19,36219
80730,Lindsey Taylor,South,20,76709
80733,Andrea Anderson,North,62,71794
80734,Cody Ross,West,69,117183
80735,Eric Hunter Jr.,South,66,68885
80736,Frank Griffith,West,23,37896
80739,Amanda Hanson,North,24,98769
80740,Kristopher Williams,East,53,89680
80741,Stacey Hartman,South,55,91121
80743,Kara Cantrell,South,24,79733
80744,Leslie Cox,East,39,90910
80746,Victoria Peterson,South,49,49167
80747,Nicole Cuevas,West,22,31595
80749,Benjamin Dyer,West,27,31473
80750,Scott Reid,South,58,64654
80752,Martin Moore,West,60,85154
80753,Mia Ellison DDS,West,27,98205
80754,Michele Mcbride,South,37,88066
80755,Vicki Walter,South,21,65091
80758,Jacob Christensen,East,69,117696
80759,Priscilla Ford,East,68,113206
80760,Melanie Strickland,South,47,61996
80761,Wendy Alexander,North,28,49770
80763,Leah Church,South,31,36258
80765,Nicole Quinn,North,61,100821
80766,Vincent Walsh,West,66,83033
80767,Taylor Jackson,West,56,103571
80768,Joe Stephenson,North,29,44671
80769,Bobby Diaz,South,49,108068
80770,Heather Haynes,West,25,112140
80771,Jason Decker,North,32,82605
80773,Robert Leblanc,West,62,107226
80774,Jeremy Mercer,North,56,113128
80775,Regina Mitchell,South,21,104767
80776,Samantha Krause,East,29,33020
80777,Tara Sheppard,West,45,66437
80779,John Estes,North,38,76397
80780,Terry Love,South,67,106054
80784,Yvette Cox,West,26,41134
80785,Michelle Simmons,West,37,48622
80786,Roger Cummings,South,30,39451
80787,Alexander Payne,North,70,86580
80788,Reginald Avery,North,55,43258
80789,Gabriel Smith,South,36,69383
80790,Holly King,North,38,39326
80791,Sheila Frank,West,70,118370
80793,Scott Smith IV,South,65,79636
80794,Nicholas Ellis,East,57,90568
80797,Andrew Reeves III,North,23,46150
80799,Shane Morgan,East,47,56590
80800,James Phelps,South,26,117965
80801,William York,North,52,112903
80802,Stephanie Huff,West,65,80407
80804,Nathan James,East,43,105854
80805,Audrey Brewer,South,25,48879
80808,Kristy Weiss,East,48,61206
80809,Curtis Hall,North,35,55799
80811,Christopher Petty,West,26,44993
80812,Virginia Griffin,North,70,71066
80813,Clayton Espinoza,North,23,108893
80815,Miguel Gay,East,26,71871
80816,Mary Winters,East,69,112607
80817,Heather Rivera,West,35,68870
80818,Lance Wright,West,47,86349
80819,Susan Doyle,South,43,72161
80821,Brianna Sanchez,North,58,62491
80823,Darrell Burns,North,18,59388
80825,Kyle Lane,South,49,117184
80826,Michelle Whitehead,North,33,42490
80827,Lisa Bruce,North,60,68507
80829,Christopher Hammond,South,46,82207
80832,Roberta Hansen,South,38,40763
80833,Scott Cummings,East,19,45873
80835,Diane Woods,North,26,45619
80836,Julie York,North,27,75607
80839,Justin Long,South,53,37166
80840,Paige Collins,South,28,84472
80841,Gina Reyes,West,42,91722
80843,Cassie Scott,South,67,98578
80844,Keith Flores,East,21,32348
80847,Kimberly Vega,West,59,46408
80848,Christopher Carson,West,46,107925
80849,Donna Shields,West,64,88257
80850,Debbie Reed,South,28,51677
80851,Amber Potter,North,46,66118
80855,Whitney Miller,West,42,99758
80857,Isabella Fowler,South,69,119095
80858,Kyle Ewing,East,22,105479
80861,Vanessa Boyd,South,35,118072
80862,Dawn Nelson,South,31,88551
80863,Terry Berry,West,48,44002
80864,Erin Riddle,West,23,62009
80865,Kimberly Freeman,North,62,68083
80866,Martha Cabrera,South,67,48281
80868,Rebecca Franklin MD,North,40,64374
80869,Donna Sullivan,North,38,70827
80870,Lisa Patterson,South,29,49395
80872,Gregory Parks,West,45,103960
80874,Kevin Burgess,East,67,83948
80876,Linda Alvarado MD,North,54,69354
80877,Jesse Strong,North,20,107735
80878,Michael Waller,South,58,39064
80879,Jeremy Campos,North,62,51774
80880,Terri Mercado,North,24,68477
80881,Dustin Dunn,East,29,111837
80886,Heather Olson,West,30,42930
80887,Paul Taylor,West,23,74367
80888,Mario Patterson,West,41,58313
80890,Sheila Murphy,North,63,92636
80891,Daniel Mckay,East,31,56744
80893,Jared White,North,67,50793
80894,Dale Ramirez,North,51,104691
80895,Vicki Spencer,North,55,109357
80896,Autumn Edwards,North,25,32377
80897,Sonya Hancock,East,66,89598
80898,Chloe Warren,East,21,41868
80899,Diana Riddle,South,20,83993
80900,Isaac Murray,North,49,79583
80901,Sarah Patrick,West,50,41911
80902,Jeremy Myers,South,55,30094
80903,Emma Williams,West,37,38554
80904,Robert Strickland,North,65,116686
80906,Randy Mitchell,South,28,49824
80908,Margaret Chandler,West,20,117638
80910,Carol Villegas,East,70,104272
80911,Kelsey Johnson,West,53,71756
80912,Christine Pratt,West,59,78701
80914,Christine Medina,North,53,44909
80915,Benjamin Lee,East,42,70080
80916,Mitchell Cooley,North,64,34281
80918,Michael Raymond,West,41,113941
80919,Holly Collier,North,32,105338
80921,Austin Huffman,South,30,67925
80922,Zachary Humphrey,South,62,93647
80924,Vickie Nash,South,68,61290
80925,Adrienne Massey,North,20,53214
80927,Denise Koch,North,66,99347
80928,Deborah Bradley,West,32,41111
80931,Matthew Sharp,West,56,51036
80932,Angela Vazquez,West,41,108214
80933,Johnathan Young,West,27,110783
80934,Mrs. Denise Smith,North,56,98262
80935,Kiara Massey,East,50,111439
80936,Madison Fletcher,East,30,44470
80937,Stephen Garza,West,41,53149
80940,Erika Shields,East,70,94128
80941,Shirley Vance,North,21,42251
80942,Erica Beard,South,47,31562
80943,Tanya Thomas,East,57,80515
80944,Brittany Daniel,North,40,62676
80945,Rebecca Mcdonald,South,26,92187
80946,Miranda Blackburn,West,29,91882
80947,John Osborne,East,32,48773
80949,Martha Martinez,North,39,35092
80950,Tyler Fernandez,West,58,36727
80951,Jennifer Myers,West,65,56556
80952,Lawrence Freeman,East,38,75781
80953,Jerry Woods,North,46,119993
80955,Jean Kelly,South,51,69192
80958,Nancy Oneill,South,41,48301
80959,Jessica Cooke,West,38,38243
80960,Kara Edwards MD,South,24,78239
80961,Sierra Brooks,East,24,56189
80962,Larry Parks,East,64,97075
80965,Joann Bennett,South,36,58721
80968,Laura Nunez,East,39,116546
80969,Brittany Wade,East,61,63330
80971,Thomas Chang,South,62,91351
80976,Michael Frank,North,64,102919
80979,Suzanne Phillips,East,54,85753
80980,Evan Davis,North,34,90170
80981,Vernon Hays,East,39,78561
80982,Marilyn Mendez,West,59,84673
80984,Melissa Roman,West,23,43958
80985,Jimmy Massey,North,37,49844
80987,Jeremy Montoya,South,32,108941
80989,Bryan Jennings,East,68,53347
80990,Joann Smith,North,52,44520
80992,Carol Zhang,East,22,58688
80993,Tanner Mitchell,South,54,55741
80995,Melinda Long,East,29,95748
80996,Angel Hurst,South,41,33000
80997,Nichole Jones,South,63,89521
80998,Adrian Hammond,North,66,105963
80999,Amanda Manning,West,24,108181
